[-0.026672080159187317, -0.6270061135292053, 0.07635539770126343, 0.9726226329803467];[-0.03921220451593399, -0.8230649828910828, 0.09580785036087036, 1.288280725479126];0
[-0.03921220451593399, -0.8230649828910828, 0.09580785036087036, 1.288280725479126];[-0.0556735023856163, -0.6292834877967834, 0.12157346308231354, 1.0270659923553467];1
[-0.0556735023856163, -0.6292834877967834, 0.12157346308231354, 1.0270659923553467];[-0.06825917214155197, -0.825795590877533, 0.1421147882938385, 1.3553130626678467];0
[-0.06825917214155197, -0.825795590877533, 0.1421147882938385, 1.3553130626678467];[-0.08477508276700974, -1.0223859548568726, 0.16922104358673096, 1.6888669729232788];0
[-0.08477508276700974, -1.0223859548568726, 0.16922104358673096, 1.6888669729232788];[-0.10522280633449554, -1.2190120220184326, 0.20299838483333588, 2.029107093811035];0
[-0.10522280633449554, -1.2190120220184326, 0.20299838483333588, 2.029107093811035];[-0.1296030431985855, -1.026484727859497, 0.24358053505420685, 1.805518627166748];1
[-0.003981433343142271, -0.034040652215480804, -0.0466773547232151, 0.010943693108856678];[-0.004662246443331242, -0.22846318781375885, -0.04645847901701927, 0.288541704416275];0
[-0.004662246443331242, -0.22846318781375885, -0.04645847901701927, 0.288541704416275];[-0.009231509640812874, -0.03271057829260826, -0.040687646716833115, -0.018424278125166893];1
[-0.009231509640812874, -0.03271057829260826, -0.040687646716833115, -0.018424278125166893];[-0.00988572183996439, -0.227226123213768, -0.041056130081415176, 0.26114869117736816];0
[-0.00988572183996439, -0.227226123213768, -0.041056130081415176, 0.26114869117736816];[-0.014430243521928787, -0.4217386841773987, -0.03583315759897232, 0.5406045317649841];0
[-0.014430243521928787, -0.4217386841773987, -0.03583315759897232, 0.5406045317649841];[-0.022865017876029015, -0.2261318564414978, -0.025021066889166832, 0.23684996366500854];1
[-0.022865017876029015, -0.2261318564414978, -0.025021066889166832, 0.23684996366500854];[-0.027387654408812523, -0.4208875596523285, -0.02028406783938408, 0.521536648273468];0
[-0.027387654408812523, -0.4208875596523285, -0.02028406783938408, 0.521536648273468];[-0.03580540418624878, -0.22548605501651764, -0.009853335097432137, 0.22253158688545227];1
[-0.03580540418624878, -0.22548605501651764, -0.009853335097432137, 0.22253158688545227];[-0.04031512513756752, -0.030224662274122238, -0.005402702838182449, -0.07324311882257462];1
[-0.04031512513756752, -0.030224662274122238, -0.005402702838182449, -0.07324311882257462];[-0.04091962054371834, -0.22526875138282776, -0.006867565214633942, 0.2177303433418274];0
[-0.04091962054371834, -0.22526875138282776, -0.006867565214633942, 0.2177303433418274];[-0.045424994081258774, -0.42029184103012085, -0.0025129583664238453, 0.5082390904426575];0
[-0.045424994081258774, -0.42029184103012085, -0.0025129583664238453, 0.5082390904426575];[-0.0538308322429657, -0.22513458132743835, 0.007651823107153177, 0.2147652804851532];1
[-0.0538308322429657, -0.22513458132743835, 0.007651823107153177, 0.2147652804851532];[-0.05833352357149124, -0.03012285940349102, 0.011947128921747208, -0.07549413293600082];1
[-0.05833352357149124, -0.03012285940349102, 0.011947128921747208, -0.07549413293600082];[-0.0589359812438488, 0.16482579708099365, 0.010437245480716228, -0.36438387632369995];1
[-0.0589359812438488, 0.16482579708099365, 0.010437245480716228, -0.36438387632369995];[-0.055639464408159256, -0.030442917719483376, 0.003149568336084485, -0.06842826306819916];0
[-0.055639464408159256, -0.030442917719483376, 0.003149568336084485, -0.06842826306819916];[-0.05624832212924957, 0.16463373601436615, 0.0017810029676184058, -0.36011582612991333];1
[-0.05624832212924957, 0.16463373601436615, 0.0017810029676184058, -0.36011582612991333];[-0.05295564979314804, 0.3597303330898285, -0.0054213134571909904, -0.6522366404533386];1
[-0.05295564979314804, 0.3597303330898285, -0.0054213134571909904, -0.6522366404533386];[-0.04576104134321213, 0.5549273490905762, -0.018466046079993248, -0.9466217160224915];1
[-0.04576104134321213, 0.5549273490905762, -0.018466046079993248, -0.9466217160224915];[-0.03466249629855156, 0.7502930760383606, -0.037398479878902435, -1.245048999786377];1
[-0.03466249629855156, 0.7502930760383606, -0.037398479878902435, -1.245048999786377];[-0.019656633958220482, 0.5556703209877014, -0.0622994601726532, -0.9643116593360901];0
[-0.019656633958220482, 0.5556703209877014, -0.0622994601726532, -0.9643116593360901];[-0.0085432268679142, 0.7515713572502136, -0.08158569037914276, -1.2758973836898804];1
[-0.0085432268679142, 0.7515713572502136, -0.08158569037914276, -1.2758973836898804];[0.006488200277090073, 0.9476335048675537, -0.10710363835096359, -1.592971920967102];1
[0.006488200277090073, 0.9476335048675537, -0.10710363835096359, -1.592971920967102];[0.025440869852900505, 1.1438510417938232, -0.13896307349205017, -1.9170399904251099];1
[0.025440869852900505, 1.1438510417938232, -0.13896307349205017, -1.9170399904251099];[0.048317890614271164, 0.9504713416099548, -0.17730388045310974, -1.6704903841018677];0
[0.048317890614271164, 0.9504713416099548, -0.17730388045310974, -1.6704903841018677];[0.06732732057571411, 0.7577975988388062, -0.2107136845588684, -1.4378653764724731];0
[-0.024887392297387123, -0.044915031641721725, -0.04556073248386383, -0.036424003541469574];[-0.025785693898797035, 0.15082965791225433, -0.04628921300172806, -0.3431265652179718];1
[-0.025785693898797035, 0.15082965791225433, -0.04628921300172806, -0.3431265652179718];[-0.022769100964069366, -0.04360424354672432, -0.05315174162387848, -0.06539229303598404];0
[-0.022769100964069366, -0.04360424354672432, -0.05315174162387848, -0.06539229303598404];[-0.023641185835003853, -0.2379254400730133, -0.0544595904648304, 0.21005861461162567];0
[-0.023641185835003853, -0.2379254400730133, -0.0544595904648304, 0.21005861461162567];[-0.028399694710969925, -0.43222811818122864, -0.050258416682481766, 0.4850773513317108];0
[-0.028399694710969925, -0.43222811818122864, -0.050258416682481766, 0.4850773513317108];[-0.037044256925582886, -0.23643429577350616, -0.04055687040090561, 0.1769876927137375];1
[-0.037044256925582886, -0.23643429577350616, -0.04055687040090561, 0.1769876927137375];[-0.04177294299006462, -0.040756117552518845, -0.03701711446046829, -0.12820866703987122];1
[-0.04177294299006462, -0.040756117552518845, -0.03701711446046829, -0.12820866703987122];[-0.042588066309690475, -0.2353287637233734, -0.039581287652254105, 0.15256981551647186];0
[-0.042588066309690475, -0.2353287637233734, -0.039581287652254105, 0.15256981551647186];[-0.04729463905096054, -0.42986226081848145, -0.036529891192913055, 0.4325076639652252];0
[-0.04729463905096054, -0.42986226081848145, -0.036529891192913055, 0.4325076639652252];[-0.05589188635349274, -0.23424264788627625, -0.027879739180207253, 0.12853658199310303];1
[-0.05589188635349274, -0.23424264788627625, -0.027879739180207253, 0.12853658199310303];[-0.06057673692703247, -0.4289543628692627, -0.025309007614850998, 0.41229504346847534];0
[-0.06057673692703247, -0.4289543628692627, -0.025309007614850998, 0.41229504346847534];[-0.06915582716464996, -0.2334829419851303, -0.01706310734152794, 0.11174178868532181];1
[-0.06915582716464996, -0.2334829419851303, -0.01706310734152794, 0.11174178868532181];[-0.07382548600435257, -0.4283562898635864, -0.014828271232545376, 0.39899295568466187];0
[-0.07382548600435257, -0.4283562898635864, -0.014828271232545376, 0.39899295568466187];[-0.0823926106095314, -0.6232647895812988, -0.006848412100225687, 0.686964213848114];0
[-0.0823926106095314, -0.6232647895812988, -0.006848412100225687, 0.686964213848114];[-0.09485790878534317, -0.8182910084724426, 0.006890871562063694, 0.9774832725524902];0
[-0.09485790878534317, -0.8182910084724426, 0.006890871562063694, 0.9774832725524902];[-0.1112237274646759, -1.0135046243667603, 0.026440536603331566, 1.272322654724121];0
[-0.1112237274646759, -1.0135046243667603, 0.026440536603331566, 1.272322654724121];[-0.13149382174015045, -0.8187299370765686, 0.051886990666389465, 0.9880353212356567];1
[-0.13149382174015045, -0.8187299370765686, 0.051886990666389465, 0.9880353212356567];[-0.14786842465400696, -1.0145068168640137, 0.07164769619703293, 1.2965532541275024];0
[-0.14786842465400696, -1.0145068168640137, 0.07164769619703293, 1.2965532541275024];[-0.16815854609012604, -1.2104618549346924, 0.09757876396179199, 1.6107782125473022];0
[-0.16815854609012604, -1.2104618549346924, 0.09757876396179199, 1.6107782125473022];[-0.1923677921295166, -1.0166184902191162, 0.12979432940483093, 1.350039005279541];1
[-0.1923677921295166, -1.0166184902191162, 0.12979432940483093, 1.350039005279541];[-0.21270015835762024, -1.213110089302063, 0.15679509937763214, 1.680349588394165];0
[-0.21270015835762024, -1.213110089302063, 0.15679509937763214, 1.680349588394165];[-0.23696236312389374, -1.0201143026351929, 0.1904021054506302, 1.4403163194656372];1
[-0.23696236312389374, -1.0201143026351929, 0.1904021054506302, 1.4403163194656372];[-0.2573646605014801, -1.217002272605896, 0.21920841932296753, 1.785951852798462];0
[-0.002671176102012396, -0.0438929945230484, -0.013656584545969963, -0.03211978077888489];[-0.003549036104232073, -0.23881646990776062, -0.014298980124294758, 0.25622326135635376];0
[-0.003549036104232073, -0.23881646990776062, -0.014298980124294758, 0.25622326135635376];[-0.008325365372002125, -0.4337313771247864, -0.00917451549321413, 0.54436194896698];0
[-0.008325365372002125, -0.4337313771247864, -0.00917451549321413, 0.54436194896698];[-0.016999993473291397, -0.23848171532154083, 0.0017127242172136903, 0.2488025277853012];1
[-0.016999993473291397, -0.23848171532154083, 0.0017127242172136903, 0.2488025277853012];[-0.021769627928733826, -0.4336280822753906, 0.0066887750290334225, 0.5420252084732056];0
[-0.021769627928733826, -0.4336280822753906, 0.0066887750290334225, 0.5420252084732056];[-0.030442189425230026, -0.6288434267044067, 0.017529278993606567, 0.8368080854415894];0
[-0.030442189425230026, -0.6288434267044067, 0.017529278993606567, 0.8368080854415894];[-0.04301905632019043, -0.43396520614624023, 0.034265439957380295, 0.5496890544891357];1
[-0.04301905632019043, -0.43396520614624023, 0.034265439957380295, 0.5496890544891357];[-0.051698360592126846, -0.2393409013748169, 0.04525922238826752, 0.26799604296684265];1
[-0.051698360592126846, -0.2393409013748169, 0.04525922238826752, 0.26799604296684265];[-0.05648517981171608, -0.04489309713244438, 0.05061914399266243, -0.010075307451188564];1
[-0.05648517981171608, -0.04489309713244438, 0.05061914399266243, -0.010075307451188564];[-0.05738304182887077, -0.24070307612419128, 0.05041763558983803, 0.29813912510871887];0
[-0.05738304182887077, -0.24070307612419128, 0.05041763558983803, 0.29813912510871887];[-0.06219710409641266, -0.04633471369743347, 0.05638042092323303, 0.021773559972643852];1
[-0.06219710409641266, -0.04633471369743347, 0.05638042092323303, 0.021773559972643852];[-0.06312379986047745, 0.14793525636196136, 0.056815892457962036, -0.25260129570961];1
[-0.06312379986047745, 0.14793525636196136, 0.056815892457962036, -0.25260129570961];[-0.06016509234905243, -0.04795001074671745, 0.051763866096735, 0.05744736269116402];0
[-0.06016509234905243, -0.04795001074671745, 0.051763866096735, 0.05744736269116402];[-0.06112409010529518, -0.24377447366714478, 0.05291281268000603, 0.3660024106502533];0
[-0.06112409010529518, -0.24377447366714478, 0.05291281268000603, 0.3660024106502533];[-0.0659995824098587, -0.04944282025098801, 0.06023285910487175, 0.09046199172735214];1
[-0.0659995824098587, -0.04944282025098801, 0.06023285910487175, 0.09046199172735214];[-0.06698843836784363, 0.14476637542247772, 0.06204209849238396, -0.18262577056884766];1
[-0.06698843836784363, 0.14476637542247772, 0.06204209849238396, -0.18262577056884766];[-0.06409311294555664, 0.33894822001457214, 0.058389585465192795, -0.45510947704315186];1
[-0.06409311294555664, 0.33894822001457214, 0.058389585465192795, -0.45510947704315186];[-0.05731414631009102, 0.5331980586051941, 0.04928739368915558, -0.728830873966217];1
[-0.05731414631009102, 0.5331980586051941, 0.04928739368915558, -0.728830873966217];[-0.04665018245577812, 0.7276053428649902, 0.034710776060819626, -1.0056029558181763];1
[-0.04665018245577812, 0.7276053428649902, 0.034710776060819626, -1.0056029558181763];[-0.03209807723760605, 0.9222469329833984, 0.014598716981709003, -1.287186622619629];1
[-0.03209807723760605, 0.9222469329833984, 0.014598716981709003, -1.287186622619629];[-0.013653137721121311, 0.7269423007965088, -0.011145016178488731, -0.9899690747261047];0
[-0.013653137721121311, 0.7269423007965088, -0.011145016178488731, -0.9899690747261047];[0.0008857082575559616, 0.531971275806427, -0.030944397673010826, -0.7008072733879089];0
[0.0008857082575559616, 0.531971275806427, -0.030944397673010826, -0.7008072733879089];[0.011525134555995464, 0.7275082468986511, -0.044960543513298035, -1.003068447113037];1
[0.011525134555995464, 0.7275082468986511, -0.044960543513298035, -1.003068447113037];[0.026075299829244614, 0.5330148339271545, -0.06502190977334976, -0.7248371243476868];0
[0.026075299829244614, 0.5330148339271545, -0.06502190977334976, -0.7248371243476868];[0.036735594272613525, 0.3388494551181793, -0.07951865345239639, -0.45330747961997986];0
[0.036735594272613525, 0.3388494551181793, -0.07951865345239639, -0.45330747961997986];[0.04351258650422096, 0.5350005626678467, -0.08858480304479599, -0.7699581980705261];1
[0.04351258650422096, 0.5350005626678467, -0.08858480304479599, -0.7699581980705261];[0.05421259626746178, 0.3412021994590759, -0.10398396849632263, -0.5064104199409485];0
[0.05421259626746178, 0.3412021994590759, -0.10398396849632263, -0.5064104199409485];[0.06103663891553879, 0.5376238822937012, -0.11411217600107193, -0.829967737197876];1
[0.06103663891553879, 0.5376238822937012, -0.11411217600107193, -0.829967737197876];[0.07178911566734314, 0.7341052889823914, -0.13071152567863464, -1.1562492847442627];1
[0.07178911566734314, 0.7341052889823914, -0.13071152567863464, -1.1562492847442627];[0.08647122234106064, 0.9306662082672119, -0.15383651852607727, -1.4868953227996826];1
[0.08647122234106064, 0.9306662082672119, -0.15383651852607727, -1.4868953227996826];[0.10508454591035843, 0.7377168536186218, -0.18357442319393158, -1.245939016342163];0
[0.10508454591035843, 0.7377168536186218, -0.18357442319393158, -1.245939016342163];[0.1198388859629631, 0.5453613996505737, -0.2084932029247284, -1.01592218875885];0
[0.1198388859629631, 0.5453613996505737, -0.2084932029247284, -1.01592218875885];[0.13074611127376556, 0.7425609230995178, -0.22881165146827698, -1.3661695718765259];1
[-0.04573271796107292, -0.00042613345431163907, 0.014648251235485077, -0.009993549436330795];[-0.0457412414252758, 0.1944827139377594, 0.014448381029069424, -0.29801902174949646];1
[-0.0457412414252758, 0.1944827139377594, 0.014448381029069424, -0.29801902174949646];[-0.04185158759355545, -0.0008421860984526575, 0.008488000370562077, -0.0008145769825205207];0
[-0.04185158759355545, -0.0008421860984526575, 0.008488000370562077, -0.0008145769825205207];[-0.0418684296309948, 0.19415701925754547, 0.008471708744764328, -0.2908073961734772];1
[-0.0418684296309948, 0.19415701925754547, 0.008471708744764328, -0.2908073961734772];[-0.037985291332006454, 0.38915714621543884, 0.002655560849234462, -0.5808064341545105];1
[-0.037985291332006454, 0.38915714621543884, 0.002655560849234462, -0.5808064341545105];[-0.030202148482203484, 0.1939980834722519, -0.008960568346083164, -0.2872881591320038];0
[-0.030202148482203484, 0.1939980834722519, -0.008960568346083164, -0.2872881591320038];[-0.02632218599319458, 0.3892466723918915, -0.014706331305205822, -0.5827836394309998];1
[-0.02632218599319458, 0.3892466723918915, -0.014706331305205822, -0.5827836394309998];[-0.018537253141403198, 0.5845715403556824, -0.02636200375854969, -0.8800627589225769];1
[-0.018537253141403198, 0.5845715403556824, -0.02636200375854969, -0.8800627589225769];[-0.006845822092145681, 0.389817476272583, -0.04396326094865799, -0.5957826972007751];0
[-0.006845822092145681, 0.389817476272583, -0.04396326094865799, -0.5957826972007751];[0.0009505270863883197, 0.1953374594449997, -0.05587891489267349, -0.3172655999660492];0
[0.0009505270863883197, 0.1953374594449997, -0.05587891489267349, -0.3172655999660492];[0.004857276566326618, 0.0010540902148932219, -0.06222422420978546, -0.042715251445770264];0
[0.004857276566326618, 0.0010540902148932219, -0.06222422420978546, -0.042715251445770264];[0.004878357984125614, -0.1931229531764984, -0.06307853013277054, 0.22970449924468994];0
[0.004878357984125614, -0.1931229531764984, -0.06307853013277054, 0.22970449924468994];[0.0010158992372453213, -0.387289434671402, -0.05848444253206253, 0.501842200756073];0
[0.0010158992372453213, -0.387289434671402, -0.05848444253206253, 0.501842200756073];[-0.006729889661073685, -0.5815403461456299, -0.04844759777188301, 0.7755357623100281];0
[-0.006729889661073685, -0.5815403461456299, -0.04844759777188301, 0.7755357623100281];[-0.018360696732997894, -0.38578668236732483, -0.032936882227659225, 0.4680117964744568];1
[-0.018360696732997894, -0.38578668236732483, -0.032936882227659225, 0.4680117964744568];[-0.026076430454850197, -0.5804282426834106, -0.023576645180583, 0.7501340508460999];0
[-0.026076430454850197, -0.5804282426834106, -0.023576645180583, 0.7501340508460999];[-0.03768499568104744, -0.7752171754837036, -0.008573963306844234, 1.035305380821228];0
[-0.03768499568104744, -0.7752171754837036, -0.008573963306844234, 1.035305380821228];[-0.05318933725357056, -0.5799822807312012, 0.012132144533097744, 0.7399431467056274];1
[-0.05318933725357056, -0.5799822807312012, 0.012132144533097744, 0.7399431467056274];[-0.06478898227214813, -0.775269627571106, 0.026931006461381912, 1.03641939163208];0
[-0.06478898227214813, -0.775269627571106, 0.026931006461381912, 1.03641939163208];[-0.08029437810182571, -0.5805158615112305, 0.04765939339995384, 0.7523113489151001];1
[-0.08029437810182571, -0.5805158615112305, 0.04765939339995384, 0.7523113489151001];[-0.09190469235181808, -0.7762614488601685, 0.0627056211233139, 1.0596028566360474];0
[-0.09190469235181808, -0.7762614488601685, 0.0627056211233139, 1.0596028566360474];[-0.10742992162704468, -0.5820236206054688, 0.0838976800441742, 0.7872421145439148];1
[-0.10742992162704468, -0.5820236206054688, 0.0838976800441742, 0.7872421145439148];[-0.1190703958272934, -0.7781916856765747, 0.09964252263307571, 1.1050962209701538];0
[-0.1190703958272934, -0.7781916856765747, 0.09964252263307571, 1.1050962209701538];[-0.13463422656059265, -0.9744725823402405, 0.12174444645643234, 1.427303671836853];0
[-0.13463422656059265, -0.9744725823402405, 0.12174444645643234, 1.427303671836853];[-0.1541236788034439, -0.7810467481613159, 0.15029051899909973, 1.17501699924469];1
[-0.1541236788034439, -0.7810467481613159, 0.15029051899909973, 1.17501699924469];[-0.169744610786438, -0.5881626009941101, 0.1737908571958542, 0.9329713582992554];1
[-0.169744610786438, -0.5881626009941101, 0.1737908571958542, 0.9329713582992554];[-0.181507870554924, -0.3957572877407074, 0.19245028495788574, 0.699548602104187];1
[-0.181507870554924, -0.3957572877407074, 0.19245028495788574, 0.699548602104187];[-0.18942300975322723, -0.5929524302482605, 0.2064412534236908, 1.046112298965454];0
[-0.18942300975322723, -0.5929524302482605, 0.2064412534236908, 1.046112298965454];[-0.2012820690870285, -0.40107882022857666, 0.2273634970188141, 0.8246766328811646];1
[0.003975221421569586, 0.00674543296918273, -0.03981800377368927, 0.003903558710590005];[0.00411013001576066, -0.18778352439403534, -0.039739932864904404, 0.2837623059749603];0
[0.00411013001576066, -0.18778352439403534, -0.039739932864904404, 0.2837623059749603];[0.00035445953835733235, 0.007882042787969112, -0.03406468778848648, -0.021184781566262245];1
[0.00035445953835733235, 0.007882042787969112, -0.03406468778848648, -0.021184781566262245];[0.0005121004069224, 0.20347553491592407, -0.034488383680582047, -0.3244178891181946];1
[0.0005121004069224, 0.20347553491592407, -0.034488383680582047, -0.3244178891181946];[0.0045816111378371716, 0.3990711569786072, -0.040976740419864655, -0.6277744174003601];1
[0.0045816111378371716, 0.3990711569786072, -0.040976740419864655, -0.6277744174003601];[0.01256303396075964, 0.5947403311729431, -0.053532231599092484, -0.9330756068229675];1
[0.01256303396075964, 0.5947403311729431, -0.053532231599092484, -0.9330756068229675];[0.024457840248942375, 0.4003799259662628, -0.07219374179840088, -0.6576835513114929];0
[0.024457840248942375, 0.4003799259662628, -0.07219374179840088, -0.6576835513114929];[0.03246543928980827, 0.5964285731315613, -0.08534741401672363, -0.9721970558166504];1
[0.03246543928980827, 0.5964285731315613, -0.08534741401672363, -0.9721970558166504];[0.044394008815288544, 0.4025491774082184, -0.10479135811328888, -0.7074981927871704];0
[0.044394008815288544, 0.4025491774082184, -0.10479135811328888, -0.7074981927871704];[0.05244499444961548, 0.5989546775817871, -0.11894132196903229, -1.0312427282333374];1
[0.05244499444961548, 0.5989546775817871, -0.11894132196903229, -1.0312427282333374];[0.06442409008741379, 0.40559858083724976, -0.13956616818904877, -0.7781440019607544];0
[0.06442409008741379, 0.40559858083724976, -0.13956616818904877, -0.7781440019607544];[0.07253605872392654, 0.6023354530334473, -0.1551290601491928, -1.1112792491912842];1
[0.07253605872392654, 0.6023354530334473, -0.1551290601491928, -1.1112792491912842];[0.08458276838064194, 0.7991167902946472, -0.177354633808136, -1.4483319520950317];1
[0.08458276838064194, 0.7991167902946472, -0.177354633808136, -1.4483319520950317];[0.100565105676651, 0.6065628528594971, -0.20632126927375793, -1.2159010171890259];0
[0.100565105676651, 0.6065628528594971, -0.20632126927375793, -1.2159010171890259];[0.11269635707139969, 0.41461053490638733, -0.2306392937898636, -0.9943081736564636];0
[0.012433480471372604, 0.028346290811896324, 0.0239957757294178, 0.003335075220093131];[0.013000406324863434, -0.16711142659187317, 0.02406247705221176, 0.3034913241863251];0
[0.013000406324863434, -0.16711142659187317, 0.02406247705221176, 0.3034913241863251];[0.009658178314566612, -0.3625679016113281, 0.03013230487704277, 0.6036648750305176];0
[0.009658178314566612, -0.3625679016113281, 0.03013230487704277, 0.6036648750305176];[0.0024068201892077923, -0.5580980181694031, 0.042205601930618286, 0.9056844711303711];0
[0.0024068201892077923, -0.5580980181694031, 0.042205601930618286, 0.9056844711303711];[-0.008755140006542206, -0.7537652850151062, 0.060319289565086365, 1.2113287448883057];0
[-0.008755140006542206, -0.7537652850151062, 0.060319289565086365, 1.2113287448883057];[-0.02383044734597206, -0.9496118426322937, 0.08454586565494537, 1.5222874879837036];0
[-0.02383044734597206, -0.9496118426322937, 0.08454586565494537, 1.5222874879837036];[-0.04282268509268761, -1.1456472873687744, 0.11499161273241043, 1.8401172161102295];0
[-0.04282268509268761, -1.1456472873687744, 0.11499161273241043, 1.8401172161102295];[-0.06573563069105148, -0.9519675970077515, 0.1517939567565918, 1.5852493047714233];1
[-0.06573563069105148, -0.9519675970077515, 0.1517939567565918, 1.5852493047714233];[-0.08477497845888138, -1.148533582687378, 0.18349894881248474, 1.9211642742156982];0
[-0.08477497845888138, -1.148533582687378, 0.18349894881248474, 1.9211642742156982];[-0.10774565488100052, -0.9557971358299255, 0.22192223370075226, 1.6905596256256104];1
[-0.0037018635775893927, -0.017394449561834335, 0.027242334559559822, -0.021516835317015648];[-0.004049752373248339, -0.21289627254009247, 0.026811998337507248, 0.27963533997535706];0
[-0.004049752373248339, -0.21289627254009247, 0.026811998337507248, 0.27963533997535706];[-0.008307677693665028, -0.40839025378227234, 0.03240470588207245, 0.58065265417099];0
[-0.008307677693665028, -0.40839025378227234, 0.03240470588207245, 0.58065265417099];[-0.016475481912493706, -0.21373698115348816, 0.04401775822043419, 0.2983514070510864];1
[-0.016475481912493706, -0.21373698115348816, 0.04401775822043419, 0.2983514070510864];[-0.020750222727656364, -0.40945786237716675, 0.04998478665947914, 0.6045853495597839];0
